year	number	party_name	report_date	report_url	verify_url
2014	28.	Политическая партия   «Российская партия пенсионеров за справедливость»	 31.03.2015 	/politparty/finance/svodn_otchet_14/PENSIONEROV_SPRAVEDLIVOST.pdf	/politparty/finance/svodn_otchet_14/PENSIONEROV_SPRAVEDLIVOST.doc
2014	29.	Всероссийская   политическая партия «НАРОДНЫЙ АЛЬЯНС»	 31.03.2015 	/politparty/finance/svodn_otchet_14/NARODNY_ALLIANCE.PDF	/politparty/finance/svodn_otchet_14/NARODNY_ALLIANCE.doc
2014	30.	Политическая партия   «Монархическая партия»	 30.03.2015 	/politparty/finance/svodn_otchet_14/MONARHICHESKAYA.pdf	/politparty/finance/svodn_otchet_14/MONARHICHESKAYA.doc
2014	31.	Российская политическая   Партия Мира и Единства	 30.03.2015 	/politparty/finance/svodn_otchet_14/MIRA_EDINSTVA.pdf	/politparty/finance/svodn_otchet_14/MIRA_EDINSTVA.doc
2014	32.	Политическая партия   «Гражданская Платформа»	 01.04.2015 	/politparty/finance/svodn_otchet_14/GRAZHD_PLATFORMA.pdf	/politparty/finance/svodn_otchet_14/GRAZHD_PLATFORMA.doc
2014	33.	Всероссийская   политическая партия «ЧЕСТНО» /Человек. Справедливость. Ответственность/»	 30.03.2015 	/politparty/finance/svodn_otchet_14/CHESTNO.pdf	/politparty/finance/svodn_otchet_14/CHESTNO.doc
2014	34.	Политическая партия   «Партия налогоплательщиков России»	 01.04.2015 	/politparty/finance/svodn_otchet_14/NALOGOPLATELSCHIKOV.pdf	/politparty/finance/svodn_otchet_14/NALOGOPLATELSCHIKOV.doc
2014	35.	Политическая партия   «Демократический выбор»	 27.03.2015 	/politparty/finance/svodn_otchet_14/DEM_VYBOR.PDF	/politparty/finance/svodn_otchet_14/DEM_VYBOR.doc
2014	36.	Общероссийская   политическая партия «ВОЛЯ»	 01.04.2015 	/politparty/finance/svodn_otchet_14/VOLYA.PDF	/politparty/finance/svodn_otchet_14/VOLYA.doc
2014	37.	Политическая партия   «Трудовая партия России»	 30.03.2015 	/politparty/finance/svodn_otchet_14/TRUDOVAYA.pdf	/politparty/finance/svodn_otchet_14/TRUDOVAYA.doc
2014	38.	Политическая партия   «Против всех»	 31.03.2015 	/politparty/finance/svodn_otchet_14/PROTIV_VSEH.pdf	/politparty/finance/svodn_otchet_14/PROTIV_VSEH.doc
2014	39.	Политическая партия   «Российская Социалистическая партия»	 09.04.2015 	/politparty/finance/svodn_otchet_14/SOCIALISTICHESKAYA.pdf	/politparty/finance/svodn_otchet_14/SOCIALISTICHESKAYA.doc
2014	40.	Политическая партия   «Партия Духовного Преображения России»	 30.03.2015 	/politparty/finance/svodn_otchet_14/DUHOVN_PREOBRAZH.pdf	/politparty/finance/svodn_otchet_14/DUHOVN_PREOBRAZH.doc
2014	41.	Политическая партия   «ПАРТИЯ ВЕТЕРАНОВ РОССИИ»	 01.04.2015 	/politparty/finance/svodn_otchet_14/VETERANOV_ROSSII.pdf	/politparty/finance/svodn_otchet_14/VETERANOV_ROSSII.doc
2014	42.	Политическая партия   «Российский Объединённый Трудовой Фронт»	 25.03.2015 	/politparty/finance/svodn_otchet_14/ROT_FRONT.pdf	/politparty/finance/svodn_otchet_14/ROT_FRONT.doc
2014	43.	Всероссийская политическая   партия «ПАРТИЯ ДЕЛА»	 30.03.2015 	/politparty/finance/svodn_otchet_14/PARTIYA_DELA.pdf	/politparty/finance/svodn_otchet_14/PARTIYA_DELA.doc
2014	44.	Политическая партия   «НАЦИОНАЛЬНОЙ БЕЗОПАСНОСТИ РОССИИ»	 31.03.2015 	/politparty/finance/svodn_otchet_14/NACIONALNOY_BEZOPASNOSTI.pdf	/politparty/finance/svodn_otchet_14/NACIONALNOY_BEZOPASNOSTI.doc
2014	45.	Всероссийская политическая   партия «РОДИНА»	 01.04.2015 	/politparty/finance/svodn_otchet_14/RODINA.PDF	/politparty/finance/svodn_otchet_14/RODINA.doc
2014	46.	Всероссийская   политическая партия «Союз Труда»	 27.03.2015 	/politparty/finance/svodn_otchet_14/SOIUZ_TRUDA.pdf	/politparty/finance/svodn_otchet_14/SOIUZ_TRUDA.doc
2014	47.	Политическая партия   «Российская партия народного управления»	 01.04.2015 	/politparty/finance/svodn_otchet_14/RPNU.pdf	/politparty/finance/svodn_otchet_14/RPNU.doc
2014	48.	Всероссийская   политическая партия «Женский Диалог»	 25.03.2015 	/politparty/finance/svodn_otchet_14/ZHENSKIY_DIALOG.pdf	/politparty/finance/svodn_otchet_14/ZHENSKIY_DIALOG.doc
2014	49.	Политическая партия   «Рожденные в Союзе Советских Социалистических Республик»	 30.03.2015 	/politparty/finance/svodn_otchet_14/ROZDENNYE_SSSR.pdf	/politparty/finance/svodn_otchet_14/ROZDENNYE_SSSR.doc
2014	50.	Всероссийская   политическая партия «Партия Возрождения Села»	 26.03.2015 	/politparty/finance/svodn_otchet_14/VOZROZDENIYA_SELA.pdf	/politparty/finance/svodn_otchet_14/VOZROZDENIYA_SELA.doc
2014	51.	Всероссийская   политическая партия «ЗАЩИТНИКИ ОТЕЧЕСТВА»	 31.03.2015 	/politparty/finance/svodn_otchet_14/ZASCHITNIKI_OTECHESTVA.pdf	/politparty/finance/svodn_otchet_14/ZASCHITNIKI_OTECHESTVA.doc
2014	52.	Политическая партия   «Казачья партия Российской Федерации»	 30.03.2015 	/politparty/finance/svodn_otchet_14/KAZAKI.pdf	/politparty/finance/svodn_otchet_14/KAZAKI.doc
2014	53.	Общероссийская   политическая партия «РАЗВИТИЕ РОССИИ»	 25.03.2015 	/politparty/finance/svodn_otchet_14/RAZVITIE_ROSSII.pdf	/politparty/finance/svodn_otchet_14/RAZVITIE_ROSSII.doc
2014	54.	Политическая партия   «Объединенная аграрно-промышленная партия России»	 31.03.2015 	/politparty/finance/svodn_otchet_14/OAPPR.pdf	/politparty/finance/svodn_otchet_14/OAPPR.doc
2014	55.	Политическая партия   «Демократическая правовая Россия»	 31.03.2015 	/politparty/finance/svodn_otchet_14/DEM_PRAVOVAYA.pdf	/politparty/finance/svodn_otchet_14/DEM_PRAVOVAYA.doc
2014	56.	Политическая партия   «Партия СОЦИАЛЬНОЙ СОЛИДАРНОСТИ»	 30.03.2015 	/politparty/finance/svodn_otchet_14/SOCIALNOY_SOLIDARNOSTI.pdf	/politparty/finance/svodn_otchet_14/SOCIALNOY_SOLIDARNOSTI.doc
2014	57.	Политическая партия   «Общероссийская политическая партия «ДОСТОИНСТВО»	 31.03.2015 	/politparty/finance/svodn_otchet_14/DOSTOINSTVO.pdf	/politparty/finance/svodn_otchet_14/DOSTOINSTVO.doc
2014	58.	Всероссийская   политическая партия «Партия Великое Отечество»	 30.03.2015 	/politparty/finance/svodn_otchet_14/VELIKOE_OTECHESTVO.pdf	/politparty/finance/svodn_otchet_14/VELIKOE_OTECHESTVO.doc
2014	59.	Всероссийская   политическая партия «Российская партия садоводов»	 31.03.2015 	/politparty/finance/svodn_otchet_14/SADOVODOV.pdf	/politparty/finance/svodn_otchet_14/SADOVODOV.doc
2014	60.	Политическая партия   «Гражданская Позиция»	 31.03.2015 	/politparty/finance/svodn_otchet_14/GRAZD_POZICIYA.pdf	/politparty/finance/svodn_otchet_14/GRAZD_POZICIYA.doc
2014	61.	Всероссийская   политическая партия «Гражданская инициатива»	 27.03.2015 	/politparty/finance/svodn_otchet_14/GRAZD_INICIATIVA.pdf	/politparty/finance/svodn_otchet_14/GRAZD_INICIATIVA.doc
2014	62.	Политическая партия   «Партия Возрождения России»	 01.04.2015 	/politparty/finance/svodn_otchet_14/VOZROZHDENIA_ROSSII.pdf	/politparty/finance/svodn_otchet_14/VOZROZHDENIA_ROSSII.doc
2014	63.	Политическая партия   «Национальный курс»	 31.03.2015 	/politparty/finance/svodn_otchet_14/NACIONALNY_KURS.pdf	/politparty/finance/svodn_otchet_14/NACIONALNY_KURS.doc
2014	64.	Всероссийская   политическая партия «Автомобильная Россия»	 31.03.2015 	/politparty/finance/svodn_otchet_14/AVTO_ROSSIA.PDF	/politparty/finance/svodn_otchet_14/AVTO_ROSSIA.doc
2014	65.	Общероссийская   политическая партия «НАРОД ПРОТИВ КОРРУПЦИИ»	 12.02.2015 	/politparty/finance/svodn_otchet_14/NAROD_PROTIV_KORRUPCII.pdf	/politparty/finance/svodn_otchet_14/NAROD_PROTIV_KORRUPCII.doc
2014	66.	Политическая партия   «Родная партия»	 31.03.2015 	/politparty/finance/svodn_otchet_14/RODNAYA_PARTIYA.pdf	/politparty/finance/svodn_otchet_14/RODNAYA_PARTIYA.doc
2014	67.	Политическая партия   «Партия защиты бизнеса и предпринимательства»	 30.03.2015 	/politparty/finance/svodn_otchet_14/ZASCHITA_BIZNESA.pdf	/politparty/finance/svodn_otchet_14/ZASCHITA_BIZNESA.doc
2014	68.	Политическая партия   «Спортивная партия России «ЗДОРОВЫЕ СИЛЫ»	 30.03.2015 	/politparty/finance/svodn_otchet_14/ZDOROVIE_SILY.pdf	/politparty/finance/svodn_otchet_14/ZDOROVIE_SILY.doc
2014	69.	Политическая партия   «Партия Человека Труда»	 30.03.2015 	/politparty/finance/svodn_otchet_14/CHELOVEKA_TRUDA.pdf	/politparty/finance/svodn_otchet_14/CHELOVEKA_TRUDA.doc
2014	70.	Политическая партия   «ПАРТИЯ ПРОГРЕССА»	 31.03.2015 	/politparty/finance/svodn_otchet_14/PROGRESSA.pdf	/politparty/finance/svodn_otchet_14/PROGRESSA.doc
2014	71.	Политическая партия   «ПАРТИЯ СОЦИАЛЬНЫХ РЕФОРМ»	 31.03.2015 	/politparty/finance/svodn_otchet_14/SOCIALNYH_REFORM.pdf	/politparty/finance/svodn_otchet_14/SOCIALNYH_REFORM.doc
2014	72.	Всероссийская   политическая партия «ИНТЕРНАЦИОНАЛЬНАЯ ПАРТИЯ РОССИИ»	 27.03.2015 	/politparty/finance/svodn_otchet_14/INTERNACIONALNAYA.pdf	/politparty/finance/svodn_otchet_14/INTERNACIONALNAYA.doc
2014	73.	Политическая партия   «Объединенная партия людей ограниченной трудоспособности России»	 24.03.2015 	/politparty/finance/svodn_otchet_14/OPLOT.PDF	/politparty/finance/svodn_otchet_14/OPLOT.doc
2014	74.	Общественная организация   - Политическая партия «Добрых дел, защиты детей, женщин, свободы, природы и   пенсионеров»	 07.04.2015 	/politparty/finance/svodn_otchet_14/DOBRIH_DEL.pdf	/politparty/finance/svodn_otchet_14/DOBRIH_DEL.doc
2012	1.	Всероссийская политическая партия    «ЕДИНАЯ РОССИЯ»	 25.03.2013 	/politparty/finance/party/SFO_Edn_Rossia.PDF	/politparty/finance/party/info_edn_rossia.doc
2012	2.	Политическая партия ЛДПР	 28.03.2013 	/politparty/finance/party/SFO_LDPR.PDF	/politparty/finance/party/info_ldpr.doc
2012	3.	Всероссийская политическая партия    «ПРАВОЕ ДЕЛО»	 28.03.2013 	/politparty/finance/party/SFO_Prav_delo.PDF	/politparty/finance/party/info_prav_delo.doc
2012	4.	Политическая партия СПРАВЕДЛИВАЯ    РОССИЯ	 01.04.2013 	/politparty/finance/party/DOC119.PDF	/politparty/finance/party/info_spraved_rossia.doc
2012	5.	Политическая партия «Республиканская партия России–Партия народной свободы»	 28.03.2013 	/politparty/finance/party/SFO_RPR-PARNAS.PDF	/politparty/finance/party/info_rpr-parnas.doc
2012	6.	Политическая партия «ПАТРИОТЫ РОССИИ»	 29.03.2013 	/politparty/finance/party/DOC122.PDF	/politparty/finance/party/patriots.doc
2012	7.	Политическая партия «КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ»	 28.03.2013 	/politparty/finance/party/DOC124.PDF	/politparty/finance/party/kprf.doc
2012	8.	Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	 29.03.2013 	/politparty/finance/party/DOC127.PDF	/politparty/finance/party/apple.doc
2011	1.	Всероссийская политическая партия    «Единая Россия»	 28.03.2012 	/politparty/finance/2011/edros.PDF	/politparty/finance/2011/inf_edro.doc
2011	2.	Политическая партия    «Коммунистическая партия Российской Федерации»	 30.03.2012 	/politparty/finance/2011/kprf.PDF	/politparty/finance/2011/inf_kprf.doc
2011	3.	Либерально-демократическая партия    России	 23.03.2012 	/politparty/finance/2011/ldpr.PDF	/politparty/finance/2011/inf_ldpr.doc
2011	4.	Политическая партия «Патриоты    России»	 30.03.2012 	/politparty/finance/2011/patrioty.PDF	/politparty/finance/2011/inf_patriot.doc
2011	5.	Всероссийская политическая партия    «ПРАВОЕ ДЕЛО»	 30.03.2012 	/politparty/finance/2011/pravoedelo.PDF	/politparty/finance/2011/inf_pravoedelo.doc
2011	6.	Политическая партия «СПРАВЕДЛИВАЯ    РОССИЯ»	 30.03.2012 	/politparty/finance/2011/spravedros.PDF	/politparty/finance/2011/inf_spraved.doc
2011	7.	«Российская объединенная    демократическая партия «ЯБЛОКО»	 30.03.2012 	/politparty/finance/2011/yabloko.PDF	/politparty/finance/2011/inf_jabloko.doc
2010	1.	Всероссийская политическая партия «Единая Россия»	 30.03.2011 	/politparty/finance/2010/2010_er.PDF	/politparty/finance/2010/EdRoss.doc
2010	2.	Политическая партия «Коммунистическая партия Российской Федерации»	 30.03.2011 	/politparty/finance/2010/2010_kprf.PDF	/politparty/finance/2010/kprf.doc
2010	3.	Либерально-демократическая партия России	 30.03.2011 	/politparty/finance/2010/2010_ldpr.PDF	/politparty/finance/2010/ldpr.doc
2010	4.	Политическая партия «Патриоты России»	 31.03.2011 	/politparty/finance/2010/2010_pr.PDF	/politparty/finance/2010/PR.doc
2010	5.	Всероссийская политическая партия «ПРАВОЕ ДЕЛО»	 22.03.2011 	/politparty/finance/2010/2010_pd.PDF	/politparty/finance/2010/PD.doc
2010	6.	Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ»	 31.03.2011 	/politparty/finance/2010/2010_sr.PDF	/politparty/finance/2010/SpravRoss.doc
2010	7.	«Российская объединенная демократическая партия «ЯБЛОКО»	 31.03.2011 	/politparty/finance/2010/2010_yabloko.PDF	/politparty/finance/2010/jabloko.doc
2009	1.	Всероссийская    политическая партия «Единая Россия»	 31.03.2010 г. 	/politparty/finance/svodn_otchet_09/ed_ros.pdf	/politparty/finance/svodn_otchet_09/ed_ros.doc
2009	2.	Политическая    партия «Коммунистическая партия Российской Федерации»	 30.03.2010 г. 	/politparty/finance/svodn_otchet_09/kprf.pdf	/politparty/finance/svodn_otchet_09/kprf.doc
2009	3.	Либерально-демократическая    партия России	 29.03.2010 г. 	/politparty/finance/svodn_otchet_09/ldpr.pdf	/politparty/finance/svodn_otchet_09/ldpr.doc
2009	4.	Политическая    партия «Патриоты России»	 30.03.2010 г. 	/politparty/finance/svodn_otchet_09/patrioty.pdf	/politparty/finance/svodn_otchet_09/patrioty.doc
2009	5.	Всероссийская    политическая партия «ПРАВОЕ ДЕЛО»	 31.03.2009 г. 	/politparty/finance/svodn_otchet_09/pravoe_delo.pdf	/politparty/finance/svodn_otchet_09/pravoe_delo.doc
2009	6.	Политическая    партия «СПРАВЕДЛИВАЯ РОССИЯ»	 30.03.2010 г. 	/politparty/finance/svodn_otchet_09/sprav_ros.pdf	/politparty/finance/svodn_otchet_09/sprav_ros.doc
2009	7.	«Российская    объединенная демократическая партия «ЯБЛОКО»	 26.03.2010 г. 	/politparty/finance/svodn_otchet_09/apple.pdf	/politparty/finance/svodn_otchet_09/apple.doc
2008	1.	Всероссийская политическая партия «Единая Россия»	 30.03.2009 	/politparty/finance/2008/ed.pdf	/politparty/finance/2008/2008_ed.doc
2008	2.	Либерально-демократическая партия России	 25.03.2009 	/politparty/finance/2008/ldpr.pdf	/politparty/finance/2008/2008_ldpr.doc
2008	3.	Политическая партия «Коммунистическая партия Российской Федерации»	 30.03.2009 	/politparty/finance/2008/kprf.pdf	/politparty/finance/2008/2008_kprf.doc
2008	4.	Политическая партия «Патриоты России»	 28.03.2009 	/politparty/finance/2008/patriot.pdf	/politparty/finance/2008/2008_patriot.doc
2008	5.	Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ:  РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	 25.03.2009 	/politparty/finance/2008/spravedliv.pdf	/politparty/finance/2008/2008_spravedliv.doc
2008	6.	«Российская объединенная демократическая партия «ЯБЛОКО»	 23.03.2009 	/politparty/finance/2008/iabloko.pdf	/politparty/finance/2008/2008_iabloko.doc
2007	1.	Политическая партия «Аграрная партия России»	 31.03.2008 	/politparty/finance/2007/apr.pdf	/politparty/finance/2007/svodn_otchet_07_p01.doc
2007	2.	Всероссийская политическая партия "Гражданская сила"	 24.03.2008 	/politparty/finance/2007/gs.pdf	/politparty/finance/2007/svodn_otchet_07_p02.doc
2007	3.	Демократическая партия России	 28.03.2008 	/politparty/finance/2007/dpr.pdf	/politparty/finance/2007/svodn_otchet_07_p03.doc
2007	4.	Всероссийская политическая партия «Единая Россия»	 31.03.2008 	/politparty/finance/2007/er.pdf	/politparty/finance/2007/svodn_otchet_07_p04.doc
2007	5.	Политическая партия “Российская экологическая партия “Зеленые”	 19.03.2008 	/politparty/finance/2007/repz.pdf	/politparty/finance/2007/svodn_otchet_07_p05.doc
2007	6.	Политическая партия «Коммунистическая партия Российской Федерации»	 28.03.2008 	/politparty/finance/2007/kprf.pdf	/politparty/finance/2007/svodn_otchet_07_p06.doc
2007	7.	Либерально-демократическая партия России	 28.03.2008 	/politparty/finance/2007/ldpr.pdf	/politparty/finance/2007/svodn_otchet_07_p07.doc
2007	8.	Политическая партия "Народный союз"	 28.03.2008 	/politparty/finance/2007/ns.pdf	/politparty/finance/2007/svodn_otchet_07_p08.doc
2007	9.	Политическая партия «ПАРТИЯ ВОЗРОЖДЕНИЯ РОССИИ»	 29.03.2008 	/politparty/finance/2007/pvr.pdf	/politparty/finance/2007/svodn_otchet_07_p09.doc
2007	10.	Российская политическая партия Мира и Единства	 31.03.2008 	/politparty/finance/2007/rppme.pdf	/politparty/finance/2007/svodn_otchet_07_p10.doc
2007	11.	Политическая партия «Партия социальной справедливости»	 31.03.2008 	/politparty/finance/2007/pss.pdf	/politparty/finance/2007/svodn_otchet_07_p11.doc
2007	12.	Политическая партия «ПАТРИОТЫ РОССИИ»	 31.03.2008 	/politparty/finance/2007/pr.pdf	/politparty/finance/2007/svodn_otchet_07_p12.doc
2007	13.	Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	 25.03.2008 	/politparty/finance/2007/sr.pdf	/politparty/finance/2007/svodn_otchet_07_p13.doc
2007	14.	Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	 26.03.2008 	/politparty/finance/2007/sps.pdf	/politparty/finance/2007/svodn_otchet_07_p14.doc
2007	15.	«Российская объединенная демократическая партия «ЯБЛОКО»	 27.03.2008 	/politparty/finance/2007/rodpy.pdf	/politparty/finance/2007/svodn_otchet_07_p15.doc
2006	1.	Политическая партия «Аграрная партия России»	 28.03.2007 	/politparty/finance/2006/agrar.pdf	/politparty/finance/2006/p12.doc
2006	2.	Демократическая партия России	 30.03.2007 	/politparty/finance/2006/demokrat.pdf	/politparty/finance/2006/p2.doc
2006	3.	Всероссийская политическая партия «Единая Россия»	 30.03.2007 	/politparty/finance/2006/edinaya_rossia.pdf	/politparty/finance/2006/p3.doc
2006	4.	Политическая партия – Концептуальная партия «Единение»	 26.03.2007 	/politparty/finance/2006/edinenie.pdf	/politparty/finance/2006/p18.doc
2006	5.	Политическая партия “Российская экологическая партия “Зеленые”	 23.03.2007 	/politparty/finance/2006/zelenye.pdf	/politparty/finance/2006/p11.doc
2006	6.	Политическая партия «Коммунистическая партия Российской Федерации»	 28.03.2007 	/politparty/finance/2006/kprf.pdf	/politparty/finance/2006/p5.doc
2006	7.	Либерально-демократическая партия России	 02.04.2007 	/politparty/finance/2006/ldpr.pdf	/politparty/finance/2006/p7.doc
2006	8.	Политическая партия “Партия национального возрождения “Народная Воля”	 02.04.2007 	/politparty/finance/2006/narodnaya_volya.pdf	/politparty/finance/2006/p13.doc
2006	9.	Народная партия Российской Федерации	 30.03.2007 	/politparty/finance/2006/narodnaya.pdf	/politparty/finance/2006/p1.doc
2006	10.	Политическая партия «Народно-патриотическая партия России»	 14.02.2007 	/politparty/finance/2006/narodno_patriot.pdf	/politparty/finance/2006/p16.doc
2006	11.	Политическая партия «ПАРТИЯ ВОЗРОЖДЕНИЯ РОССИИ»	 19.03.2007 	/politparty/finance/2006/vozrogdeniya.pdf	/politparty/finance/2006/p20.doc
2006	12.	Российская политическая партия Мира и Единства	 30.03.2007 	/politparty/finance/2006/mira_edinstva.pdf	/politparty/finance/2006/p4.doc
2006	13.	Политическая партия «Партия социальной справедливости»	 30.03.2007 	/politparty/finance/2006/social_spravedliv.pdf	/politparty/finance/2006/p19.doc
2006	14.	Политическая партия «ПАТРИОТЫ РОССИИ»	 30.03.2007 	/politparty/finance/2006/patrioty_ros.pdf	/politparty/finance/2006/p9.doc
2006	15.	Общероссийская политическая партия «Партия развития регионов «Природа и  Общество»	 29.03.2007 	/politparty/finance/2006/priroda_obshestvo.pdf	/politparty/finance/2006/p22.doc
2006	16.	Политическая партия «Республиканская партия России»	 30.03.2007 	/politparty/finance/2006/respublicanskaya.pdf	/politparty/finance/2006/p23.doc
2006	17.	Политическая партия «Российская коммунистическая рабочая партия –  Российская партия коммунистов»	 03.04.2007, отправлено почтой 29.03.2007 	/politparty/finance/2006/rkrp.pdf	/politparty/finance/2006/p15.doc
2006	18.	Политическая партия «Свобода и Народовластие»	 06.04.2007 	/politparty/finance/2006/svoboda_narodovlastie.pdf	/politparty/finance/2006/p24.doc
2006	19.	Всероссийская политическая партия «Свободная Россия»	 15.03.2007 	/politparty/finance/2006/svobodnaya_ross.pdf	/politparty/finance/2006/p17.doc
2006	20.	Политическая партия «Социал-демократическая партия России»	 02.04.2007 	/politparty/finance/2006/social_demok.pdf	/politparty/finance/2006/p10.doc
2006	21.	Политическая партия «Социалистическая единая партия России»	 02.04.2007 	/politparty/finance/2006/socialist_edinaya.pdf	/politparty/finance/2006/p14.doc
2006	22.	Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ»	 23.03.2007 	/politparty/finance/2006/spravedlivaya_ros.pdf	/politparty/finance/2006/p21.doc
2006	23.	Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	 29.03.2007 	/politparty/finance/2006/sps.pdf	/politparty/finance/2006/p6.doc
2006	24.	«Российская объединенная демократическая партия «ЯБЛОКО»	 22.03.2007 	/politparty/finance/2006/yabloko.pdf	/politparty/finance/2006/p8.doc
2005	1.	Политическая партия “Свобода и Народовластие”	 13.02.2006 г. 	/politparty/finance/2005/otchet1-svnarod.zip	/politparty/finance/2005/Svoboda_narodovl.doc
2005	2.	Политическая партия “Народно-республиканская партия России”	 02.03.2006 г. 	/politparty/finance/2005/otchet1-nrpr.org.zip	/politparty/finance/2005/Narodn-respublik.doc
2005	3.	Политическая партия “Народно-патриотическая партия России”	 15.03.2006 г. 	/politparty/finance/2005/otchet1-narpatriot.zip	/politparty/finance/2005/Narodn-patriot.doc
2005	4.	Политическая партия “Российская экологическая партия “Зеленые”	 21.03.2006 г. 	/politparty/finance/2005/otchet1-greenparty.zip	/politparty/finance/2005/Zelenie.doc
2005	5.	Российская политическая партия Мира и Единства	 22.03.2006 г. 	/politparty/finance/2005/otchet1-sazhiumalatova.zip	/politparty/finance/2005/Miraedin.doc
2005	6.	Политическая партия “Евразийский Союз”	 23.03.2006 г. 	/politparty/finance/2005/otchet1-evraziarus.zip	/politparty/finance/2005/Evraz_souz.doc
2005	7.	Политическая партия “Российская партия мира”	 28.03.2006 г. 	/politparty/finance/2005/otchet1-partiamira.zip	/politparty/finance/2005/Mira.doc
2005	8.	Политическая партия “СОЮЗ ПРАВЫХ СИЛ”	 28.03.2006 г. 	/politparty/finance/2005/otchet1-sps.zip	/politparty/finance/2005/SPS.doc
2005	9.	Политическая партия “Национально-консервативная партия России”	 29.03.2006 г. 	/politparty/finance/2005/otchet1-naskons.zip	/politparty/finance/2005/Nas-konservat.doc
2005	10.	Политическая партия “Партия Возрождения России”	 29.03.2006 г. 	/politparty/finance/2005/otchet1-seleznev-inform.zip	/politparty/finance/2005/Vozrojdenia.doc
2005	11.	Политическая партия “РОДИНА”	 29.03.2006 г. 	/politparty/finance/2005/otchet1-rodina-nps.zip	/politparty/finance/2005/Rodina.doc
2005	12.	Политическая партия “Российская демократическая партия “ЯБЛОКО”	 29.03.2006 г. 	/politparty/finance/2005/otchet1-yabloko.zip	/politparty/finance/2005/Yabloko.doc
2005	13.	Всероссийская Политическая Партия “Свободная Россия”	 30.03.2006 г. 	/politparty/finance/2005/otchet1-fr1.zip	/politparty/finance/2005/SvobodnRos.doc
2005	14.	Политическая партия “Коммунистическая партия Российской  Федерации”	 30.03.2006 г. 	/politparty/finance/2005/otchet1-kprf.zip	/politparty/finance/2005/KPRF.doc
2005	15.	Политическая партия “Либерально-демократическая партия России”	 30.03.2006 г. 	/politparty/finance/2005/otchet1-ldpr.zip	/politparty/finance/2005/LDPR.doc
2005	16.	Политическая партия “Партия национального возрождения “Народная  Воля”	 30.03.2006 г. 	/politparty/finance/2005/otchet1-narodnayavolya.zip	/politparty/finance/2005/Narodn-Volya.doc
2005	17.	Политическая партия “Партия социальной справедливости”	 30.03.2006 г. 	/politparty/finance/2005/otchet1-pp-pss.zip	/politparty/finance/2005/SocSpravedl.doc
2005	18.	Политическая партия “Российская коммунистическая рабочая партия -  Российская партия коммунистов”	 30.03.2006 г. 	/politparty/finance/2005/otchet1-rkrp-rpk.zip	/politparty/finance/2005/RKRP-RPK.doc
2005	19.	Политическая партия “Российская партия ЖИЗНИ”	 30.03.2006 г. 	/politparty/finance/2005/otchet1-rpvita.zip	/politparty/finance/2005/Jizni.doc
2005	20.	Политическая партия “Российская партия пенсионеров”	 30.03.2006 г. 	/politparty/finance/2005/otchet1-rospp.zip	/politparty/finance/2005/Pensionerov.doc
2005	21.	Политическая партия “Социалистическая единая партия России”	 30.03.2006 г. 	/politparty/finance/2005/otchet1-sepr.zip	/politparty/finance/2005/Socedin.doc
2005	22.	Политическая партия “СОЦИАЛЬНОЙ ЗАЩИТЫ”	 30.03.2006 г. 	/politparty/finance/2005/otchet1-ppsz.zip	/politparty/finance/2005/SocZawiti.doc
2005	23.	Всероссийская политическая партия “Единая Россия”	 31.03.2006 г. 	/politparty/finance/2005/otchet1-edinros.zip	/politparty/finance/2005/Edinaya.doc
2005	24.	Общероссийская политическая партия “Партия развития регионов “Природа и  общество”	 31.03.2006 г. 	/politparty/finance/2005/otchet1-priroda.zip	/politparty/finance/2005/Piroda_i_obwestvo.doc
2005	25.	Политическая партия "Народная партия Российской Федерации"	 31.03.2006 г. 	/politparty/finance/2005/otchet1-narod-party.zip	/politparty/finance/2005/Narodnaya.doc
2005	26.	Политическая партия “Аграрная партия России”	 31.03.2006 г. 	/politparty/finance/2005/otchet1-agroparty.zip	/politparty/finance/2005/Agrarnaya.doc
2005	27.	Политическая партия “Республиканская партия России”	 31.03.2006 г. 	/politparty/finance/2005/otchet1-rprf.zip	/politparty/finance/2005/Respublikans.doc
2005	28.	Политическая партия “Российская объединенная промышленная  партия”	 31.03.2006 г. 	/politparty/finance/2005/otchet1-ropp.zip	/politparty/finance/2005/Obed-promish.doc
2005	29.	Политическая партия “Союз людей за образование и науку”	 31.03.2006 г. 	/politparty/finance/2005/otchet1-slon-party.zip	/politparty/finance/2005/SLON.doc
2005	30.	Политическая партия -Концептуальная партия “Единение”	 31.03.2006 г. 	/politparty/finance/2005/otchet1-kpe.zip	/politparty/finance/2005/Konseptual-edin.doc
