href,title,_text 
/download/1BDA7A72-6706-47B2-8136-41A52C1439BC,29.09.2022 15:24:56 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на Финансовое обеспечение программ, направленных на обеспечение безопасных и комфортных условий предоставления социальных услуг в сфере социального обслуживания (расчет)"
/download/ED8F820D-5E4A-498B-BBB1-18769CD1DEF1,29.09.2022 11:31:36 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субвенции бюджетам Республики Крым и города федерального значения Севастополя на осуществление части переданных полномочий Российской Федерации в сфере государственного контроля (надзора) в области промышленной безопасности, электроэнергетики и безопасности гидротехнических сооружений (методика и правила Крым)"
/download/01B13F9F-CB2D-4862-ABB2-E3110D389DCE,29.09.2022 11:48:44 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),Проект Постановления Правительства Российской Федерации О внесении изменений в Правила предоставления и распределения иных межбюджетных трансфертов из федерального бюджета бюджетам субъектов Российской Федерации на достижение результатов национального проекта «Производительность труда»
/download/9684EC09-DEC7-4D0F-ABE1-FEE8F6AC0B97,29.09.2022 15:20:49 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),Субсидии на развитие виноградарства и виноделия (методика)
/download/E123463D-CAE9-4A91-81C6-91741B3D3FE0,29.09.2022 11:54:30 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на софинансирование закупки оборудования для создания ""умных"" спортивных площадок (правила)"
/download/AF2985B2-5377-4404-A82C-361D2C8CE69A,29.09.2022 13:27:57 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Обновление материально-технической базы в организациях, осуществляющих образовательную деятельность исключительно по адаптированным основным общеобразовательным программам (Расчет) (Комитет Государственной Думы по бюджету и налогам)"
/download/2B4C5E3F-8665-49B1-ABEF-0D2460138F55,29.09.2022 13:21:35 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),"Расчет иных межбюджетных трансфертов на финансовое обеспечение уплаты страховых взносов на обязательное медицинское страхование неработающего населения за граждан Российской Федерации, постоянно проживающих на территориях Республики Абхазия и Республики Южная Осетия"
/download/C1E6C1D9-E663-43CD-AF7C-93F41D461500,29.09.2022 11:55:29 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии в целях софинансирования расходных обязательств субъектов Российской Федерации, возникающих при реализации государственных программ (региональных проектов) субъектов Российской Федерации, связанных с реализацией мероприятий по созданию дополнительных мест для детей в возрасте от 3 до 7 лет в образовательных организациях, осуществляющих образовательную деятельность по образовательным программам дошкольного образования (расчет)"
/download/E586392B-A0FD-4FC8-BD8A-C6FC7B0662A6,29.09.2022 10:33:26 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),Расчет распределения на 2023 и 2024 годы Субсидии на подготовку и проведение празднования на федеральном уровне памятных дат субъектов Российской Федерации(Комитет Государственной Думы по бюджету и налогам)
/download/79AAC69B-6288-4A5B-8839-51BFA8458DFE,29.09.2022 13:51:00 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),"Расчет иных межбюджетных трансфертов на финансовое обеспечение расходов на организационные мероприятия, связанные с обеспечением лиц лекарственными препаратами, предназначенными для лечения больных гемофилией, муковисцидозом, гипофизарным нанизмом, болезнью Гоше, злокачественными новообразованиями лимфоидной, кроветворной и родственных им тканей, рассеянным склерозом, гемолитико-уремическим синдромом, юношеским артритом с системным началом, мукополисахаридозом I, II и VI типов, апластической анемией неуточненной, наследственным дефицитом факторов II (фибриногена), VII (лабильного), X (Стюарта-Прауэра), а также после трансплантации органов и (или) тканей"
/download/9794D041-24A9-4F96-8BF0-BC1A9686D3BC,29.09.2022 13:26:01 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),"ПРАВИЛА ПРЕДОСТАВЛЕНИЯ ИНЫХ МЕЖБЮДЖЕТНЫХ ТРАНСФЕРТОВ ИЗ ФЕДЕРАЛЬНОГО БЮДЖЕТА БЮДЖЕТАМ СУБЪЕКТОВ РОССИЙСКОЙ ФЕДЕРАЦИИ НА СОЗДАНИЕ МОДЕЛЬНЫХ МУНИЦИПАЛЬНЫХ БИБЛИОТЕК В ЦЕЛЯХ РЕАЛИЗАЦИИ НАЦИОНАЛЬНОГО ПРОЕКТА ""КУЛЬТУРА"""
/download/BAFC8383-5F50-494D-85B0-37DE34A1B84B,29.09.2022 11:39:51 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на Обеспечение поддержки реализации общественных инициатив, направленных на развитие туристической инфраструктуры (расчет)"
/download/3CED5093-F592-4B88-A3A9-1568CFF78543,29.09.2022 13:20:51 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Создание дополнительных мест для детей в возрасте от 1,5 до 3 лет в образовательных организациях, осуществляющих образовательную деятельность по образовательным программам дошкольного образования (Правила) (Комитет Государственной Думы по бюджету и налогам)"
/download/4D7F2454-E064-47CC-91E7-4D3B05D0CC5A,29.09.2022 13:31:55 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на Переоснащение медицинских организаций, оказывающих медицинскую помощь больным с онкологическими заболеваниями(правила)"
/download/523BE766-C3D2-4B49-BB64-ABCB6C1C5B5E,29.09.2022 11:27:57 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),Субвенции бюджетам Республики Крым и города федерального значения Севастополя на осуществление части полномочий Российской Федерации в области водных отношений (методика)
/download/9FDF3233-D76A-45C4-8B92-3F97D983F784,29.09.2022 12:52:32 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),Создание и модернизация объектов спортивной инфраструктуры региональной собственности (муниципальной собственности) для занятий физической культурой и спортом 2 (Расчет) (Комитет Государственной Думы по бюджету и налогам)
/download/8446CEA9-FF71-458B-861D-C79FDA9A465A,29.09.2022 13:45:01 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),Создание центров выявления и поддержки одаренных детей (Расчет) (Комитет Государственной Думы по бюджету и налогам)
/download/D4F25044-87D2-49AB-B7AE-FD9BE9BFBA3F,28.09.2022 16:32:05 разместил пользователь Мирошина Светлана Юрьевна (Аппарат Комитета Государственной Думы по бюджету и налогам),Приложение 11 к пояснительной записке (Комитет Государственной Думы по бюджету и налогам)
/download/E8864BBB-558F-424E-A1B7-5ED8773EE8F9,29.09.2022 13:19:14 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Создание новых мест в общеобразовательных организациях, расположенных в сельской местности и поселках городского типа (Правила) (Комитет Государственной Думы по бюджету и налогам)"
/download/B2708689-4F8C-422E-9235-16DB785FBC47,29.09.2022 12:23:25 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на Обновление материально-технической базы для организации учебно-исследовательской, научно-практической, творческой деятельности, занятий физической культурой и спортом в образовательных организациях (методика)"
/download/3FFF27C5-DA46-4AEA-9421-015AE44513D5,29.09.2022 12:40:42 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),Оснащение объектов спортивной инфраструктуры спортивно-технологическим оборудованием (Расчет) (Комитет Государственной Думы по бюджету и налогам)
/download/24843493-B83B-41E0-8E3F-436893D42322,29.09.2022 13:00:21 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на реализацию программы государственной поддержки традиционной хозяйственной деятельности коренных малочисленных народов Российской Федерации, осуществляемой в Арктической зоне Российской Федерации (расчет)"
/download/29E19D93-039C-4B08-905E-FD543AAE3BB5,29.09.2022 12:24:44 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии в целях софинансирования расходных обязательств субъектов Российской Федерации, возникающих при реализации мероприятий по проведению массового обследования новорожденных на врожденные и (или) наследственные заболевания (расширенный неонатальный скрининг) (правила)"
/download/39A8FE64-A9F6-4756-A0E9-F4C0E9353C12,29.09.2022 12:30:53 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),Субсидии на реставрацию и реэкспозицию мемориальных пушкинских музеев и музеев-заповедников (расчет)
/download/3F49CFE3-D794-4F0E-A8B1-675F5E549013,29.09.2022 11:51:11 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),"Расчет иных межбюджетных трансфертов на внедрение интеллектуальных транспортных систем, предусматривающих автоматизацию процессов управления дорожным движением в городских агломерациях, включающих города с населением свыше 300 тысяч человек"
/download/4D3DAB21-DD02-4454-9A2B-36C3CDE0F866,29.09.2022 14:35:02 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),Расчет субсидии на реализацию региональных программ по формированию приверженности здоровому образу жизни с привлечением социально ориентированных некоммерческих организаций и волонтерских движений
/download/8681AB05-A83D-4168-B765-3E64DB9AA60C,29.09.2022 11:02:55 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"ПРАВИЛА РАСПРЕДЕЛЕНИЯ И ПРЕДОСТАВЛЕНИЯ ИЗ ФЕДЕРАЛЬНОГО БЮДЖЕТА СУБСИДИЙ БЮДЖЕТАМ СУБЪЕКТОВ РОССИЙСКОЙ ФЕДЕРАЦИИ НА ПОДДЕРЖКУ ЭКОНОМИЧЕСКОГО И СОЦИАЛЬНОГО РАЗВИТИЯ КОРЕННЫХ МАЛОЧИСЛЕННЫХ НАРОДОВ СЕВЕРА, СИБИРИ И ДАЛЬНЕГО ВОСТОКА РОССИЙСКОЙ ФЕДЕРАЦИИ В РАМКАХ РЕАЛИЗАЦИИ ГОСУДАРСТВЕННОЙ ПРОГРАММЫ РОССИЙСКОЙ ФЕДЕРАЦИИ ""РЕАЛИЗАЦИЯ ГОСУДАРСТВЕННОЙ НАЦИОНАЛЬНОЙ ПОЛИТИКИ"" (Комитет Государственной Думы по бюджету и налогам)"
/download/E00F5FE9-786D-4426-812B-2938578AFAF5,29.09.2022 11:33:45 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),Субсидии на софинансирование создания и (или) модернизации инфраструктуры в сфере культуры региональной (муниципальной) собственности (Правила ) (Комитет Государственной Думы по бюджету и налогам)
/download/D7084ED8-BEE7-4BB0-A243-984E466A1CC0,29.09.2022 13:20:37 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),Субсидии на Приведение в нормативное состояние автомобильных дорог и искусственных дорожных сооружений(расчет)
/download/DA8FCDB2-D521-40F6-A93C-0E5F7EB6293C,29.09.2022 10:59:15 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"ПРАВИЛА РАСПРЕДЕЛЕНИЯ И ПРЕДОСТАВЛЕНИЯ ИЗ ФЕДЕРАЛЬНОГО БЮДЖЕТА СУБСИДИЙ БЮДЖЕТАМ СУБЪЕКТОВ РОССИЙСКОЙ ФЕДЕРАЦИИ НА ПОДДЕРЖКУ ЭКОНОМИЧЕСКОГО И СОЦИАЛЬНОГО РАЗВИТИЯ КОРЕННЫХ МАЛОЧИСЛЕННЫХ НАРОДОВ СЕВЕРА, СИБИРИ И ДАЛЬНЕГО ВОСТОКА РОССИЙСКОЙ ФЕДЕРАЦИИ В РАМКАХ РЕАЛИЗАЦИИ ГОСУДАРСТВЕННОЙ ПРОГРАММЫ РОССИЙСКОЙ ФЕДЕРАЦИИ ""РЕАЛИЗАЦИЯ ГОСУДАРСТВЕННОЙ НАЦИОНАЛЬНОЙ ПОЛИТИКИ"" (Комитет Государственной Думы по бюджету и налогам)"
/download/8EA23228-D822-4087-9B40-40050775A029,29.09.2022 11:01:15 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"Расчет распределения на 2023 год Субсидии на поддержку экономического и социального развития коренных малочисленных народов Севера, Сибири и Дальнего Востока(Комитет Государственной Думы по бюджету и налогам)"
/download/1186C4AB-D40F-4D07-B725-9D2600EACDE4,29.09.2022 11:50:53 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),Постановдение Об утверждении государственной программы Российской Федерации «Социально-экономическое развитие Республики Крым и г. Севастополя» (Комитет Государственной Думы по бюджету и налогам)
/download/5AF082C7-473E-4B69-BB5F-AE3ED4B9276A,29.09.2022 12:51:45 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),Расчет иных межбюджетных трансфертов в целях софинансирования расходных обязательств субъектов Российской Федерации по финансовому обеспечению (возмещению) производителям зерновых культур части затрат на производство и реализацию зерновых культур
/download/3C2CB994-70F3-46A7-B414-52C0D536BA34,29.09.2022 14:40:19 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),ПРАВИЛА ПРЕДОСТАВЛЕНИЯ И РАСПРЕДЕЛЕНИЯ СУБСИДИЙ ИЗ ФЕДЕРАЛЬНОГО БЮДЖЕТА БЮДЖЕТАМ СУБЪЕКТОВ РОССИЙСКОЙ ФЕДЕРАЦИИ В ЦЕЛЯХ СОФИНАНСИРОВАНИЯ РАСХОДНЫХ ОБЯЗАТЕЛЬСТВ СУБЪЕКТОВ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ФИНАНСОВОМУ ОБЕСПЕЧЕНИЮ СОЗДАНИЯ УСЛОВИЙ ДЛЯ ПОЛУЧЕНИЯ ВЕТЕРИНАРНЫМИ ЛАБОРАТОРИЯМИ СУБЪЕКТОВ РОССИЙСКОЙ ФЕДЕРАЦИИ АККРЕДИТАЦИИ В НАЦИОНАЛЬНОЙ СИСТЕМЕ АККРЕДИТАЦИИ И (ИЛИ) РАСШИРЕНИЯ ИХ ОБЛАСТИ АККРЕДИТАЦИИ
/download/B2E5AB38-E556-44E7-B15C-290C282BDDD7,29.09.2022 11:34:43 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),ПРАВИЛА ПРЕДОСТАВЛЕНИЯ СУБВЕНЦИЙ ИЗ ФЕДЕРАЛЬНОГО БЮДЖЕТА БЮДЖЕТАМ СУБЪЕКТОВ РОССИЙСКОЙ ФЕДЕРАЦИИ ДЛЯ ОСУЩЕСТВЛЕНИЯ ПЕРЕДАННЫХ ПОЛНОМОЧИЙ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ФЕДЕРАЛЬНОМУ ГОСУДАРСТВЕННОМУ КОНТРОЛЮ ЗА СОБЛЮДЕНИЕМ ПРАВИЛ ТЕХНИЧЕСКОЙ ЭКСПЛУАТАЦИИ ВНЕУЛИЧНОГО ТРАНСПОРТА И ПРАВИЛ ПОЛЬЗОВАНИЯ ВНЕУЛИЧНЫМ ТРАНСПОРТОМ
/download/CA7F665B-D8A7-460F-8D14-F8EEBF282036,29.09.2022 15:32:33 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),Создание новых мест в общеобразовательных организациях в целях ликвидации третьей смены обучения и формирование условий для получения качественного общего образования (Правила) (Комитет Государственной Думы по бюджету и налогам)
/download/7050E5D6-0348-4742-AF73-66EAECB3DF0B,29.09.2022 11:36:31 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),Расчет субвенции на осуществление переданных полномочий Российской Федерации по федеральному государственному контролю за соблюдением правил технической эксплуатации внеуличного транспорта и правил пользования внеуличным транспортом
/download/0E38F76E-B429-4616-9B19-53809E640934,29.09.2022 10:55:55 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),Расчет распределения на 2023 год Субсидии на реализацию мероприятий по укреплению единства российской нации и этнокультурному развитию народов России (Комитет Государственной Думы по бюджету и налогам)
/download/BBA3356C-BB70-400E-B225-8B447CB4FF53,29.09.2022 15:27:00 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),Субсидии на Модернизацию инфраструктуры общего образования в отдельных субъектах Российской Федерации(расчет)
/download/60D0FFE3-4D83-4BBA-A9E3-D6214475D922,29.09.2022 11:53:15 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),Субсидии на Создание и внедрение программы поддержки и продвижения событийных мероприятий (расчет)
/download/31BACA32-CBFB-48BE-BE68-22409ACC21F7,29.09.2022 13:00:45 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на обеспечение отдыха и оздоровление детей, проживающих в Арктической зоне Российской Федерации (расчет)"
/download/2C50B191-FAC1-4D5D-859A-AA136B30BD44,29.09.2022 11:16:11 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субвенции на оказание государственной социальной помощи отдельным категориям граждан в части оплаты санаторно-курортного лечения, а также проезда на междугородном транспорте к месту лечения и обратно (Расчет)"
/download/5B0288F4-FA9E-4621-9F52-076F74754382,29.09.2022 14:49:22 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),Расчет субсидии на софинансирование капитальных вложений в объекты муниципальной собственности
/download/B021E732-5D4B-44AA-AA71-DD7A7C82B26A,29.09.2022 11:04:06 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),Постановление ОБ УТВЕРЖДЕНИИ ГОСУДАРСТВЕННОЙ ПРОГРАММЫ РОССИЙСКОЙ ФЕДЕРАЦИИ «ОБЕСПЕЧЕНИЕ ОБЩЕСТВЕННОГО ПОРЯДКА И ПРОТИВОДЕЙСТВИЕ ПРЕСТУПНОСТИ» (Комитет Государственной Думы по бюджету и налогам)
/download/61104AAD-2246-4C32-8BEF-D42A6CC83091,29.09.2022 12:26:49 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),Субсидии на Реализацию мероприятий по модернизации школьных систем образования (правила)
/download/60578138-3032-4BD0-8054-D4A54A513C80,29.09.2022 13:19:43 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),Расчет иных межбюджетных трансфертов на возмещение части затрат на уплату процентов по инвестиционным кредитам (займам) в агропромышленном комплексе
/download/53FB4B26-5163-45B4-A683-C71F191A3AAF,29.09.2022 11:46:02 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),Субсидии на Обеспечение поддержки общественных инициатив на создание модульных некапитальных средств размещения (кемпингов и автокемпингов) (расчет)
/download/A5A8EFF2-07DF-4530-91FC-279915F273EF,29.09.2022 11:53:45 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),Субсидии на Создание и внедрение программы поддержки и продвижения событийных мероприятий (правила)
/download/EC1C93FF-CACD-4BF0-9D4A-FB4752E77B6D,29.09.2022 13:51:47 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),Создание и обеспечение функционирования центров опережающей профессиональной подготовки (Расчет) (Комитет Государственной Думы по бюджету и налогам)
/download/2C080C06-7EC3-45EE-A0BF-D22701ED7BD1,29.09.2022 12:28:14 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),Субсидии на Обеспечение введения в эксплуатацию объектов капитального строительства для размещения граждан в стационарных организациях социального обслуживания при использовании субъектами Российской Федерации механизмов инвестирования в экономику Российской Федерации (правила)
/download/EAFC3F66-BEBE-40DD-B84B-8E1B2CB95124,29.09.2022 14:48:03 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),Расчет субсидии на создание системы долговременного ухода за гражданами пожилого возраста и инвалидами
/download/97132953-579B-4000-9701-9318E97B8886,29.09.2022 10:10:23 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"ПРАВИЛА ПРЕДОСТАВЛЕНИЯ И РАСПРЕДЕЛЕНИЯ СУБСИДИЙ ИЗ ФЕДЕРАЛЬНОГО БЮДЖЕТА БЮДЖЕТАМ СУБЪЕКТОВ РОССИЙСКОЙ ФЕДЕРАЦИИ В ЦЕЛЯХ СОФИНАНСИРОВАНИЯ РАСХОДНЫХ ОБЯЗАТЕЛЬСТВ СУБЪЕКТОВ РОССИЙСКОЙ ФЕДЕРАЦИИ, ВОЗНИКАЮЩИХ ПРИ ПРОВЕДЕНИИ КОМПЛЕКСНЫХ КАДАСТРОВЫХ РАБОТ(Комитет Государственной Думы по бюджету и налогам)"
/download/B9D1051E-38FB-4D41-883F-D4CE349CC256,29.09.2022 11:38:04 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),Реализация дополнительных мероприятий в сфере занятости населения (Расчет) (Комитет Государственной Думы по бюджету и налогам)
/download/BF3E4366-4DA9-4FB7-8346-A67B2B8CCB82,29.09.2022 14:15:47 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),Субсидии на реализацию мероприятий субъектов Российской Федерации в сфере реабилитации и абилитации инвалидов (Расчеты) (Комитет Государственной Думы по бюджету и налогам)
/download/82BB7A1D-681B-4345-B680-0876982B4771,29.09.2022 11:11:33 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"ПОСТАНОВЛЕНИЕ ОБ УТВЕРЖДЕНИИ ГОСУДАРСТВЕННОЙ ПРОГРАММЫ РОССИЙСКОЙ ФЕДЕРАЦИИ ""ОБЕСПЕЧЕНИЕ ДОСТУПНЫМ И КОМФОРТНЫМ ЖИЛЬЕМ И КОММУНАЛЬНЫМИ УСЛУГАМИ ГРАЖДАН РОССИЙСКОЙ ФЕДЕРАЦИИ"" (Комитет Государственной Думы по бюджету и налогам)"
/download/2FB9F138-FDD1-457E-8C7F-2368D001C897,29.09.2022 12:51:18 разместил пользователь Перегудов Никита Сергеевич (Аппарат Комитета Государственной Думы по бюджету и налогам),"Проект Постановления Правительства Российской Федерации О ВНЕСЕНИИ ИЗМЕНЕНИЙ В ПОСТАНОВЛЕНИЕ ПРАВИТЕЛЬСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ ОТ 6 ФЕВРАЛЯ 2021 Г. № 118 «ОБ УТВЕРЖДЕНИИ ПРАВИЛ ПРЕДОСТАВЛЕНИЯ И РАСПРЕДЕЛЕНИЯ ИНЫХ МЕЖБЮДЖЕТНЫХ ТРАНСФЕРТОВ, ИМЕЮЩИХ ЦЕЛЕВОЕ НАЗНАЧЕНИЕ, ИЗ ФЕДЕРАЛЬНОГО БЮДЖЕТА БЮДЖЕТАМ СУБЪЕКТОВ РОССИЙСКОЙ ФЕДЕРАЦИИ В ЦЕЛЯХ СОФИНАНСИРОВАНИЯ РАСХОДНЫХ ОБЯЗАТЕЛЬСТВ СУБЪЕКТОВ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ФИНАНСОВОМУ ОБЕСПЕЧЕНИЮ (ВОЗМЕЩЕНИЮ) ПРОИЗВОДИТЕЛЯМ ЗЕРНОВЫХ КУЛЬТУР ЧАСТИ ЗАТРАТ НА ПРОИЗВОДСТВО И РЕАЛИЗАЦИЮ ЗЕРНОВЫХ КУЛЬТУР»"
/download/1FE6675B-53ED-4830-91E1-04C30B38A562,29.09.2022 11:26:44 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"ПРАВИЛА ПРЕДОСТАВЛЕНИЯ СУБСИДИЙ ИЗ ФЕДЕРАЛЬНОГО БЮДЖЕТА БЮДЖЕТАМ СУБЪЕКТОВ РОССИЙСКОЙ ФЕДЕРАЦИИ НА СОФИНАНСИРОВАНИЕ РАСХОДОВ, СВЯЗАННЫХ С ОПЛАТОЙ ОКАЗАННЫХ СПЕЦИАЛИСТАМ РОССИЙСКИМИ ОБРАЗОВАТЕЛЬНЫМИ ОРГАНИЗАЦИЯМИ УСЛУГ ПО ОБУЧЕНИЮ В СООТВЕТСТВИИ С ГОСУДАРСТВЕННЫМ ПЛАНОМ ПОДГОТОВКИ УПРАВЛЕНЧЕСКИХ КАДРОВ ДЛЯ ОРГАНИЗАЦИЙ НАРОДНОГО ХОЗЯЙСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ В 2018/19 - 2024/25 УЧЕБНЫХ ГОДАХ (Комитет Государственной Думы по бюджету и налогам)"
/download/21513E7B-F3E8-4CD3-ADC3-F5E9978CAED0,29.09.2022 11:19:02 разместил пользователь Корниенко Алина Владимировна (Аппарат Комитета Государственной Думы по бюджету и налогам),"ПРАВИЛА ПРЕДОСТАВЛЕНИЯ И РАСПРЕДЕЛЕНИЯ СУБСИДИЙ ИЗ ФЕДЕРАЛЬНОГО БЮДЖЕТА БЮДЖЕТАМ СУБЪЕКТОВ РОССИЙСКОЙ ФЕДЕРАЦИИ НА СОФИНАНСИРОВАНИЕ РАСХОДОВ, ВОЗНИКАЮЩИХ ПРИ РЕАЛИЗАЦИИ ГОСУДАРСТВЕННЫХ ПРОГРАММ СУБЪЕКТОВ РОССИЙСКОЙ ФЕДЕРАЦИИ, НА РЕАЛИЗАЦИЮ МЕРОПРИЯТИЙ ПО СОДЕЙСТВИЮ СОЗДАНИЮ В СУБЪЕКТАХ РОССИЙСКОЙ ФЕДЕРАЦИИ (ИСХОДЯ ИЗ ПРОГНОЗИРУЕМОЙ ПОТРЕБНОСТИ) НОВЫХ МЕСТ В ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ В РАМКАХ ГОСУДАРСТВЕННОЙ ПРОГРАММЫ РОССИЙСКОЙ ФЕДЕРАЦИИ ""РАЗВИТИЕ ОБРАЗОВАНИЯ"" (Комитет Государственной Думы по бюджету и налогам)"
/download/1A9B90F8-2587-4E57-AD7E-84774F4B3D60,29.09.2022 13:31:08 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),Субсидии на Оснащение оборудованием региональных сосудистых центров и первичных сосудистых отделений(расчет)
/download/6210A4CE-388B-48F6-8FAF-2B15B6335AEA,29.09.2022 13:31:42 разместил пользователь Кочнов Дмитрий Александрович (Аппарат Комитета Государственной Думы по бюджету и налогам),"Субсидии на Переоснащение медицинских организаций, оказывающих медицинскую помощь больным с онкологическими заболеваниями(расчет)"
